date,location_name_Loc_1,location_name_Loc_2,location_name_Loc_3,location_name_Loc_4,location_name_Loc_5,location_name_Loc_6,location_name_Loc_7,location_name_Loc_8,parameter_pm10_Loc_1,parameter_pm10_Loc_2,parameter_pm10_Loc_3,parameter_pm10_Loc_4,parameter_pm10_Loc_5,parameter_pm10_Loc_6,parameter_pm10_Loc_7,parameter_pm10_Loc_8,parameter_o3_Loc_1,parameter_o3_Loc_2,parameter_o3_Loc_3,parameter_o3_Loc_4,parameter_o3_Loc_5,parameter_o3_Loc_6,parameter_o3_Loc_7,parameter_o3_Loc_8,parameter_no2_Loc_1,parameter_no2_Loc_2,parameter_no2_Loc_3,parameter_no2_Loc_4,parameter_no2_Loc_5,parameter_no2_Loc_6,parameter_no2_Loc_7,parameter_no2_Loc_8,parameter_so2_Loc_1,parameter_so2_Loc_2,parameter_so2_Loc_3,parameter_so2_Loc_4,parameter_so2_Loc_5,parameter_so2_Loc_6,parameter_so2_Loc_7,parameter_so2_Loc_8
12-04-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),1.0,1.0,1.0,2.538011696,1.0,2.538011696,1.0,1.0,1.931501972,1.931501972,1.931501972,12.47953216,1.931501972,12.47953216,1.931501972,1.931501972,5.0,5.0,5.0,6.456140351,5.0,6.456140351,5.0,5.0,0.121254317,0.121254317,0.121254317,0.444444444,0.121254317,0.444444444,0.121254317,0.121254317
12-05-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),1.0,4.148055427,4.148055427,2.538011696,4.148055427,2.538011696,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,12.47953216,1.931501972,12.47953216,1.931501972,1.931501972,5.0,21.0,21.0,6.456140351,21.0,6.456140351,21.0,21.0,0.121254317,0.121254317,0.121254317,0.444444444,0.121254317,0.444444444,0.121254317,0.121254317
12-06-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),1.0,4.148055427,4.148055427,2.538011696,4.148055427,2.538011696,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,12.47953216,1.931501972,12.47953216,1.931501972,1.931501972,5.0,26.0,26.0,6.456140351,26.0,6.456140351,26.0,26.0,0.121254317,0.121254317,0.121254317,0.444444444,0.121254317,0.444444444,0.121254317,0.121254317
12-07-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),13.0,13.0,13.0,2.538011696,13.0,2.538011696,13.0,13.0,1.931501972,1.931501972,1.931501972,12.47953216,1.931501972,12.47953216,1.931501972,1.931501972,14.5,14.5,14.5,6.456140351,14.5,6.456140351,14.5,14.5,0.121254317,0.121254317,0.121254317,0.444444444,0.121254317,0.444444444,0.121254317,0.121254317
12-08-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),6.5,6.5,6.5,2.538011696,6.5,2.538011696,6.5,6.5,1.931501972,1.931501972,1.931501972,12.47953216,1.931501972,12.47953216,1.931501972,1.931501972,34.0,34.0,34.0,6.456140351,34.0,6.456140351,34.0,34.0,0.121254317,0.121254317,0.121254317,0.444444444,0.121254317,0.444444444,0.121254317,0.121254317
12-09-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),7.5,7.5,7.5,2.538011696,7.5,2.538011696,7.5,7.5,1.931501972,1.931501972,1.931501972,12.47953216,1.931501972,12.47953216,1.931501972,1.931501972,26.5,26.5,26.5,6.456140351,26.5,6.456140351,26.5,26.5,0.121254317,0.121254317,0.121254317,0.444444444,0.121254317,0.444444444,0.121254317,0.121254317
12-10-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),3.055555556,3.055555556,3.055555556,3.055555556,3.055555556,3.055555556,3.055555556,3.055555556,6.576388889,6.576388889,6.576388889,6.576388889,6.576388889,6.576388889,6.576388889,6.576388889,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,1.138888889,1.138888889,1.138888889,1.138888889,1.138888889,1.138888889,1.138888889,1.138888889
12-11-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),2.294117647,2.294117647,2.294117647,2.294117647,2.294117647,2.294117647,2.294117647,2.294117647,9.529411765,9.529411765,9.529411765,9.529411765,9.529411765,9.529411765,9.529411765,9.529411765,5.582352941,5.582352941,5.582352941,5.582352941,5.582352941,5.582352941,5.582352941,5.582352941,0.452941176,0.452941176,0.452941176,0.452941176,0.452941176,0.452941176,0.452941176,0.452941176
12-12-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),2.0,2.294117647,2.0,2.294117647,2.0,2.294117647,2.0,2.0,1.931501972,9.529411765,1.931501972,9.529411765,1.931501972,9.529411765,1.931501972,1.931501972,22.0,5.582352941,22.0,5.582352941,22.0,5.582352941,22.0,22.0,0.121254317,0.452941176,0.121254317,0.452941176,0.121254317,0.452941176,0.121254317,0.121254317
13-01-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),3.333333333,3.333333333,3.333333333,2.294117647,3.333333333,2.294117647,3.333333333,3.333333333,1.931501972,1.931501972,1.931501972,9.529411765,1.931501972,9.529411765,1.931501972,1.931501972,19.66666667,19.66666667,19.66666667,5.582352941,19.66666667,5.582352941,19.66666667,19.66666667,0.121254317,0.121254317,0.121254317,0.452941176,0.121254317,0.452941176,0.121254317,0.121254317
13-02-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),1.666666667,1.666666667,1.666666667,2.294117647,1.666666667,2.294117647,1.666666667,1.666666667,1.931501972,1.931501972,1.931501972,9.529411765,1.931501972,9.529411765,1.931501972,1.931501972,22.66666667,22.66666667,22.66666667,5.582352941,22.66666667,5.582352941,22.66666667,22.66666667,0.121254317,0.121254317,0.121254317,0.452941176,0.121254317,0.452941176,0.121254317,0.121254317
13-03-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),3.0,3.0,1.666666667,2.294117647,3.0,2.294117647,3.0,3.0,1.931501972,1.931501972,1.931501972,9.529411765,1.931501972,9.529411765,1.931501972,1.931501972,2.0,2.0,22.66666667,5.582352941,2.0,5.582352941,2.0,2.0,0.121254317,0.121254317,0.121254317,0.452941176,0.121254317,0.452941176,0.121254317,0.121254317
13-04-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),1.666666667,1.666666667,1.666666667,2.294117647,1.666666667,2.294117647,1.666666667,1.666666667,1.931501972,1.931501972,1.931501972,9.529411765,1.931501972,9.529411765,1.931501972,1.931501972,3.0,3.0,3.0,5.582352941,3.0,5.582352941,3.0,3.0,0.121254317,0.121254317,0.121254317,0.452941176,0.121254317,0.452941176,0.121254317,0.121254317
13-05-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),1.666666667,4.148055427,4.148055427,2.294117647,4.148055427,2.294117647,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,9.529411765,1.931501972,9.529411765,1.931501972,1.931501972,3.0,43.0,43.0,5.582352941,43.0,5.582352941,43.0,43.0,0.121254317,0.121254317,0.121254317,0.452941176,0.121254317,0.452941176,0.121254317,0.121254317
13-06-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),1.5,1.5,1.5,2.294117647,1.5,2.294117647,1.5,1.5,1.931501972,1.931501972,1.931501972,9.529411765,1.931501972,9.529411765,1.931501972,1.931501972,8.5,8.5,8.5,5.582352941,8.5,5.582352941,8.5,8.5,0.121254317,0.121254317,0.121254317,0.452941176,0.121254317,0.452941176,0.121254317,0.121254317
13-07-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),6.0,6.0,6.0,2.294117647,6.0,2.294117647,6.0,6.0,1.931501972,1.931501972,1.931501972,9.529411765,1.931501972,9.529411765,1.931501972,1.931501972,23.5,23.5,23.5,5.582352941,23.5,5.582352941,23.5,23.5,0.121254317,0.121254317,0.121254317,0.452941176,0.121254317,0.452941176,0.121254317,0.121254317
13-08-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),8.5,8.5,8.5,2.294117647,8.5,2.294117647,8.5,8.5,1.931501972,1.931501972,1.931501972,9.529411765,1.931501972,9.529411765,1.931501972,1.931501972,26.0,26.0,26.0,5.582352941,26.0,5.582352941,26.0,26.0,0.121254317,0.121254317,0.121254317,0.452941176,0.121254317,0.452941176,0.121254317,0.121254317
13-09-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),8.5,4.148055427,4.148055427,2.294117647,4.148055427,2.294117647,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,9.529411765,1.931501972,9.529411765,1.931501972,1.931501972,26.0,57.0,57.0,5.582352941,57.0,5.582352941,57.0,57.0,0.121254317,0.121254317,0.121254317,0.452941176,0.121254317,0.452941176,0.121254317,0.121254317
13-10-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),4.096774194,4.096774194,4.096774194,4.096774194,4.096774194,4.096774194,4.096774194,4.096774194,8.725806452,8.725806452,8.725806452,8.725806452,8.725806452,8.725806452,8.725806452,8.725806452,11.23387097,11.23387097,11.23387097,11.23387097,11.23387097,11.23387097,11.23387097,11.23387097,1.137096774,1.137096774,1.137096774,1.137096774,1.137096774,1.137096774,1.137096774,1.137096774
13-11-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),5.087719298,5.087719298,5.087719298,5.087719298,5.087719298,5.087719298,5.087719298,5.087719298,14.66666667,14.66666667,14.66666667,14.66666667,14.66666667,14.66666667,14.66666667,14.66666667,6.918128655,6.918128655,6.918128655,6.918128655,6.918128655,6.918128655,6.918128655,6.918128655,0.578947368,0.578947368,0.578947368,0.578947368,0.578947368,0.578947368,0.578947368,0.578947368
13-12-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),5.087719298,4.148055427,4.148055427,5.087719298,4.148055427,5.087719298,4.148055427,4.148055427,14.66666667,1.931501972,1.931501972,14.66666667,1.931501972,14.66666667,1.931501972,1.931501972,6.918128655,16.5,16.5,6.918128655,16.5,6.918128655,16.5,16.5,0.578947368,0.121254317,0.121254317,0.578947368,0.121254317,0.578947368,0.121254317,0.121254317
14-01-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),2.5,2.5,4.148055427,5.087719298,2.5,5.087719298,2.5,2.5,1.931501972,1.931501972,1.931501972,14.66666667,1.931501972,14.66666667,1.931501972,1.931501972,6.0,6.0,16.5,6.918128655,6.0,6.918128655,6.0,6.0,0.121254317,0.121254317,0.121254317,0.578947368,0.121254317,0.578947368,0.121254317,0.121254317
14-02-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),2.666666667,2.666666667,2.666666667,5.087719298,2.666666667,5.087719298,2.666666667,2.666666667,1.931501972,1.931501972,1.931501972,14.66666667,1.931501972,14.66666667,1.931501972,1.931501972,1.333333333,1.333333333,1.333333333,6.918128655,1.333333333,6.918128655,1.333333333,1.333333333,0.121254317,0.121254317,0.121254317,0.578947368,0.121254317,0.578947368,0.121254317,0.121254317
14-03-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),4.5,2.666666667,4.5,5.087719298,4.5,5.087719298,4.5,4.5,1.931501972,1.931501972,1.931501972,14.66666667,1.931501972,14.66666667,1.931501972,1.931501972,2.0,1.333333333,2.0,6.918128655,2.0,6.918128655,2.0,2.0,0.121254317,0.121254317,0.121254317,0.578947368,0.121254317,0.578947368,0.121254317,0.121254317
14-04-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),2.666666667,2.666666667,2.666666667,5.087719298,2.666666667,5.087719298,2.666666667,2.666666667,1.931501972,1.931501972,1.931501972,14.66666667,1.931501972,14.66666667,1.931501972,1.931501972,5.0,5.0,5.0,6.918128655,5.0,6.918128655,5.0,5.0,0.121254317,0.121254317,0.121254317,0.578947368,0.121254317,0.578947368,0.121254317,0.121254317
14-05-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),2.666666667,4.148055427,4.148055427,5.087719298,4.148055427,5.087719298,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,14.66666667,1.931501972,14.66666667,1.931501972,1.931501972,5.0,94.0,94.0,6.918128655,94.0,6.918128655,94.0,94.0,0.121254317,0.121254317,0.121254317,0.578947368,0.121254317,0.578947368,0.121254317,0.121254317
14-06-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),4.0,4.0,4.0,5.087719298,4.0,5.087719298,4.0,4.0,1.931501972,1.931501972,1.931501972,14.66666667,1.931501972,14.66666667,1.931501972,1.931501972,24.5,24.5,24.5,6.918128655,24.5,6.918128655,24.5,24.5,0.121254317,0.121254317,0.121254317,0.578947368,0.121254317,0.578947368,0.121254317,0.121254317
14-07-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),6.5,6.5,6.5,5.087719298,6.5,5.087719298,6.5,6.5,1.931501972,1.931501972,1.931501972,14.66666667,1.931501972,14.66666667,1.931501972,1.931501972,26.5,26.5,26.5,6.918128655,26.5,6.918128655,26.5,26.5,0.121254317,0.121254317,0.121254317,0.578947368,0.121254317,0.578947368,0.121254317,0.121254317
14-09-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),4.0,4.0,4.0,5.087719298,4.0,5.087719298,4.0,4.0,1.931501972,1.931501972,1.931501972,14.66666667,1.931501972,14.66666667,1.931501972,1.931501972,33.0,33.0,33.0,6.918128655,33.0,6.918128655,33.0,33.0,0.121254317,0.121254317,0.121254317,0.578947368,0.121254317,0.578947368,0.121254317,0.121254317
14-10-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),4.527777778,4.527777778,4.527777778,4.527777778,4.527777778,4.527777778,4.527777778,4.527777778,7.708333333,7.708333333,7.708333333,7.708333333,7.708333333,7.708333333,7.708333333,7.708333333,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,9.861111111,1.111111111,1.111111111,1.111111111,1.111111111,1.111111111,1.111111111,1.111111111,1.111111111
14-11-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,4.631578947,10.59064327,10.59064327,10.59064327,10.59064327,10.59064327,10.59064327,10.59064327,10.59064327,6.912280702,6.912280702,6.912280702,6.912280702,6.912280702,6.912280702,6.912280702,6.912280702,0.65497076,0.65497076,0.65497076,0.65497076,0.65497076,0.65497076,0.65497076,0.65497076
14-12-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),0.666666667,0.666666667,0.666666667,4.631578947,0.666666667,4.631578947,0.666666667,0.666666667,1.931501972,1.931501972,1.931501972,10.59064327,1.931501972,10.59064327,1.931501972,1.931501972,32.0,32.0,32.0,6.912280702,32.0,6.912280702,32.0,32.0,0.121254317,0.121254317,0.121254317,0.65497076,0.121254317,0.65497076,0.121254317,0.121254317
15-01-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),3.0,3.0,3.0,4.631578947,3.0,4.631578947,3.0,3.0,1.931501972,1.931501972,1.931501972,10.59064327,1.931501972,10.59064327,1.931501972,1.931501972,21.0,21.0,21.0,6.912280702,21.0,6.912280702,21.0,21.0,0.121254317,0.121254317,0.121254317,0.65497076,0.121254317,0.65497076,0.121254317,0.121254317
15-02-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),5.333333333,5.333333333,5.333333333,4.631578947,5.333333333,4.631578947,5.333333333,5.333333333,1.931501972,1.931501972,1.931501972,10.59064327,1.931501972,10.59064327,1.931501972,1.931501972,35.0,35.0,35.0,6.912280702,35.0,6.912280702,35.0,35.0,0.121254317,0.121254317,0.121254317,0.65497076,0.121254317,0.65497076,0.121254317,0.121254317
15-03-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),5.5,5.5,5.333333333,4.631578947,5.5,4.631578947,5.5,5.5,1.931501972,1.931501972,1.931501972,10.59064327,1.931501972,10.59064327,1.931501972,1.931501972,21.5,21.5,35.0,6.912280702,21.5,6.912280702,21.5,21.5,0.121254317,0.121254317,0.121254317,0.65497076,0.121254317,0.65497076,0.121254317,0.121254317
15-04-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),2.666666667,2.666666667,2.666666667,4.631578947,2.666666667,4.631578947,2.666666667,2.666666667,1.931501972,1.931501972,1.931501972,10.59064327,1.931501972,10.59064327,1.931501972,1.931501972,19.0,19.0,19.0,6.912280702,19.0,6.912280702,19.0,19.0,0.121254317,0.121254317,0.121254317,0.65497076,0.121254317,0.65497076,0.121254317,0.121254317
15-05-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),2.666666667,2.666666667,2.666666667,4.631578947,2.666666667,4.631578947,2.666666667,2.666666667,1.931501972,1.931501972,1.931501972,10.59064327,1.931501972,10.59064327,1.931501972,1.931501972,19.0,19.0,19.0,6.912280702,19.0,6.912280702,19.0,19.0,0.121254317,0.121254317,0.121254317,0.65497076,0.121254317,0.65497076,0.121254317,0.121254317
15-06-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),2.666666667,4.148055427,4.148055427,4.631578947,4.148055427,4.631578947,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,10.59064327,1.931501972,10.59064327,1.931501972,1.931501972,19.0,18.0,18.0,6.912280702,18.0,6.912280702,18.0,18.0,0.121254317,0.121254317,0.121254317,0.65497076,0.121254317,0.65497076,0.121254317,0.121254317
15-07-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),8.5,8.5,4.148055427,4.631578947,8.5,4.631578947,8.5,8.5,1.931501972,1.931501972,1.931501972,10.59064327,1.931501972,10.59064327,1.931501972,1.931501972,19.5,19.5,18.0,6.912280702,19.5,6.912280702,19.5,19.5,0.121254317,0.121254317,0.121254317,0.65497076,0.121254317,0.65497076,0.121254317,0.121254317
15-08-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),1.5,1.5,1.5,4.631578947,1.5,4.631578947,1.5,1.5,1.931501972,1.931501972,1.931501972,10.59064327,1.931501972,10.59064327,1.931501972,1.931501972,35.5,35.5,35.5,6.912280702,35.5,6.912280702,35.5,35.5,0.121254317,0.121254317,0.121254317,0.65497076,0.121254317,0.65497076,0.121254317,0.121254317
15-09-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),10.0,1.5,10.0,4.631578947,10.0,4.631578947,10.0,10.0,1.931501972,1.931501972,1.931501972,10.59064327,1.931501972,10.59064327,1.931501972,1.931501972,25.09066482,35.5,25.09066482,6.912280702,25.09066482,6.912280702,25.09066482,25.09066482,0.121254317,0.121254317,0.121254317,0.65497076,0.121254317,0.65497076,0.121254317,0.121254317
15-10-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),3.907692308,3.907692308,3.907692308,3.907692308,3.907692308,3.907692308,3.907692308,3.907692308,9.607692308,9.607692308,9.607692308,9.607692308,9.607692308,9.607692308,9.607692308,9.607692308,7.069230769,7.069230769,7.069230769,7.069230769,7.069230769,7.069230769,7.069230769,7.069230769,1.169230769,1.169230769,1.169230769,1.169230769,1.169230769,1.169230769,1.169230769,1.169230769
15-11-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),3.438596491,3.438596491,3.438596491,3.438596491,3.438596491,3.438596491,3.438596491,3.438596491,12.95906433,12.95906433,12.95906433,12.95906433,12.95906433,12.95906433,12.95906433,12.95906433,7.280701754,7.280701754,7.280701754,7.280701754,7.280701754,7.280701754,7.280701754,7.280701754,0.526315789,0.526315789,0.526315789,0.526315789,0.526315789,0.526315789,0.526315789,0.526315789
